PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,Gender___female,Gender___male,Gender___other,City___adana,City___ankara,City___antalya,City___bursa,City___eskisehir,City___gaziantep,City___istanbul,City___izmir,City___kayseri,City___konya,Product_Category___beauty,Product_Category___books,Product_Category___electronics,Product_Category___fashion,Product_Category___food,Product_Category___home & garden,Product_Category___sports,Product_Category___toys,Payment_Method___bank transfer,Payment_Method___cash on delivery,Payment_Method___credit card,Payment_Method___debit card,Payment_Method___digital wallet,Device_Type___desktop,Device_Type___mobile,Device_Type___tablet,Is_Returning_Customer___False,Is_Returning_Customer___True,yhat
-0.1055892019132868,-0.0369656298740634,0.1072593079203611,0.2476198942062813,-0.6556378651601542,-0.3277936927813634,-0.4305838102760186,-0.2765814851601499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,520.2282217535771
-0.496666862959524,0.4262477900130077,-0.3510147423792011,-0.6888518973727747,1.2431179142094986,-0.3839215098693883,0.7302248107583897,0.0963114773487564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,714.2369995751282
-0.404576636059514,0.2322512085222907,0.2076469780440487,0.1614822154208738,-0.5299803751075235,-0.0633680989264319,-0.251484000633889,0.2334700679102559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-156.90802862798057
-0.4498488289193283,0.4270264593676394,0.7509377136284121,0.2742391451900502,0.5897917184674315,-0.3911758939270821,0.3761773304333044,0.1259587314319084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,273.0888223814677
0.9208958937302822,-1.1631583046189655,-0.4652271815551387,0.2725794863437418,1.294023760215732,0.5408253397602544,1.0076007962292806,1.1233649679099025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1271.1928058328926
1.950659364385708,-0.3168773181788281,1.0428393135858711,1.0804889566893363,-0.284207898258543,0.5865096277619006,0.1995496784849354,0.9495777856743703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1640.664623756877
0.6736705536576605,-0.6497903699837178,0.428462252596464,0.8371051835257135,1.009534837234629,-0.1582166072032083,0.4958952738808482,-0.9812567742157104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2424.7975031626183
-0.6079067219136763,0.0531561894085549,-0.9454122878783976,0.8465962409435165,-0.3882667613584816,0.0610168234494661,0.6290026866692752,0.2156203708804571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-299.2637356555315
-0.3909605175495484,-0.5023471533650069,0.8077938406473285,-0.773019106065562,-0.3324721930792548,0.5333690659090217,-1.204376033778465,-0.0348983582152931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,278.62552920349594
-0.2475631941065746,-1.0161407778797094,-0.0028085651056416,-0.4452276977825116,-0.6810072958301056,1.6572178641511088,-1.218652825562024,-0.2401051534030802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,357.1648190748764
-0.4452493044491979,-0.0975781025460617,-0.1880347752132712,0.1116379241214315,1.1897938799240504,-0.7323405989173468,1.546248851846034,0.152265799427047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,647.3644613639758
-0.3831604895075421,-1.3314914525557464,0.792550122549831,0.7093324291008868,0.7677705091330533,-0.6977424452519699,-0.0686210969157648,0.0983652216028281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,464.0584769776117
-0.2921903172822303,-0.3680801857123547,0.8014261791885007,-0.2198810943445542,0.4244545266410774,-1.3120969372248543,0.2231721270801007,0.0119820360137721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,628.9834331784281
-0.3986088450343886,0.8107393830975456,1.8506549711163165,-0.3760963244667712,0.5580796300535384,0.3833853966448025,0.5607010955350893,0.1140228467377256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,287.6608040935322
-0.1029790716844621,0.8452588231710256,-1.36680893167802,-0.3224143483697447,0.8680802069533364,-2.2256056136245284,1.7052317065086522,-0.235736828645368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1364.2836496275504
0.1491473086656148,-0.7236638245740789,0.4163478236786565,-0.1445191313669095,0.7710759520638173,-0.7097869045331512,-1.089212356596608,0.6107325291238068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,692.9700945506237
1.815337937363383,-0.0720981654215035,0.6110756795950743,-0.3640836217580769,0.313419576954738,-0.0975675255885668,-0.6722589243700378,1.2853714875268112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1647.6061806678317
-0.6174777811489225,-0.0132629909338881,0.1521166544161038,0.0001539176657179,-0.1519509607586724,-0.5490034263081042,-0.5461542346852708,0.22049939409171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-160.69129154012444
-0.4447957308404258,-0.4779767858415442,2.258794809892932,-0.4937464667951616,1.2634952415745984,-0.1365373819567392,-0.2343390071398653,0.1719066164355555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,528.6766578992726
-0.357433206958234,0.2618572919230698,-0.4340776136595651,-0.6143302446693888,-0.1130203860713524,-0.9782807739721388,0.5091193529142956,-0.0090686784306039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,529.3384957094235
1.5758135478286233,1.1951466333793876,-0.8178730182495134,0.6171836343263652,-0.5339993611830568,-0.6634481014903749,1.5268843893306394,0.9808685272539512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1301.2573679132774
-0.5445276389840925,-0.3933395664350371,0.0745144076215037,1.0866431316093972,-0.6151903493329587,-1.0647951880931683,0.0709258233911783,0.2394091856138862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-359.71013166000625
-0.6452042922845971,0.3380401132590835,-0.5554559439879814,-0.6776570515771412,-0.903842659993278,-1.023956604471841,-1.4479578916707123,0.1499916147052769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-282.8746159835582
-0.6674686534589533,0.3360289592894915,-1.87376997428564,-1.9085751160106343,0.7467517703253463,-1.1384802182938865,-0.8862022034092629,0.074857807927307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,655.7005149048575
-0.6695900786495511,0.8012154927705589,0.0040938192044196,-0.2063663526466339,-0.6262779714813239,-1.1607685354686326,-0.959513903828794,0.2358769753387029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-380.8621855340557
1.2720851624009255,0.8701045907379191,1.231066683911296,-0.714448957859369,0.5032609828785033,-0.0001251260753273,-1.1303562863662966,-1.7008660174077124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3510.298423542922
-0.4971581861782068,0.806251519216322,-1.290643054961561,-2.141561582825409,-0.4660929007443281,0.5676229173399752,-1.4670333540675398,-0.1437552229270296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,401.0794362570754
26.916069041140915,1.5940381695505264,-0.8740648522558392,-1.1916794310762813,0.4670826785087816,0.2479775753383083,-2.3606539152663606,18.6092977746666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13690.163421316527
-0.1701551346756531,0.1976458612119612,0.3213647996647397,-0.5068818062269205,-0.4319939891580542,-1.346590380301919,-1.1233643208643205,0.414859660577731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,123.82306733152484
1.8908930071603367,0.5769872367053499,-0.5783369803951242,-0.1388739515868811,-0.2264401581105012,-0.7320546191684779,-0.1470984089148521,0.9410538708955656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1854.2059293040104
9.355615634271771,0.5970314769310374,-0.3291745749043333,-0.4255113311885402,1.2884349509587203,-0.987377685538788,-0.0136721808754585,7.898363523357823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4592.953323920396
-0.767080350688997,-0.0869416516164294,-0.3337486882399595,-1.6643626506668665,-0.1588415090996327,1.747254861556508,-1.7844349180304724,0.1562284442319268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-159.1813508594563
0.0025233552051072,-0.7242880481858143,0.0773947157215212,-1.0540587096230034,1.0648261736883624,-0.1878114845222614,-1.1293573334766094,0.5600681895842147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,816.6332505497899
-0.4502586789554939,-0.075364715793499,0.3421995595081047,-0.7042639340875223,0.565321689625216,-0.5927728903945736,-0.097447662636104,0.2870768240271645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,335.82190037251894
-0.5349168141648668,-0.7030282366978718,0.4948597904602761,-0.4966936868826997,0.4832026978761806,-0.8792625204674169,-0.6827412765615684,0.1624089310559225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,311.68661133079576
-0.3786732925854793,-0.1800956168074539,-1.1507155615216635,-0.6667461811427856,-0.7117868874482756,-0.985520446215395,-0.4383047543353275,-0.0743745210707015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,327.3163801302246
-0.6844170878760861,1.3735334379456778,-0.6795424684785903,0.0857419920511839,-0.3121003597379986,-0.3446831615556099,0.2964232689905439,0.2459400500577788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-333.4001663944705
-0.5617292676195526,0.3044033924537717,1.0633955457909574,0.2427840523588526,0.6129893308700152,-0.5739394632766753,-0.208330953095607,0.2264408978786802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.9734313047062
-0.6076131917612738,0.2162821900714502,0.4585433928303531,-0.7448905524554293,-0.7026375372285867,0.6199072197534452,-0.7713650408665981,0.1711557756119497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-314.9581692011934
-0.2712009379469329,0.579739692684598,0.9190029524704788,-0.1862863367693605,0.3038176819522937,-1.1533103657293793,-0.1353858167783639,-0.0571230830263407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,574.4478527535528
-0.54900101010322,-0.6915151633523725,0.4015009321690792,-0.3088228221778386,1.2733569441835595,0.0651921184621688,0.0942434233246211,0.1790457867866453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,518.6699954904514
-0.4929256974114771,-0.1884260346715947,-0.4478505533318697,-0.081588427966908,0.7890154381757242,-0.2908331368057118,0.5027027539825176,0.1051241036845884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,479.66928507301606
-0.405353324042692,-0.3732549976447283,0.7803442728319027,-0.1664503685600903,1.1202704887063035,-0.4536532216255817,1.0315279251695997,0.1375216702939954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,637.5891287263498
0.1559667983882908,-0.5001184502583543,0.784016379985193,0.3740263263375337,0.1832980708453628,-0.5083656341761335,0.4870559212815252,-0.4254421761876424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1216.301971355765
1.37266541778006,0.3129802505094513,0.4292500045569646,-0.1534376527108241,-0.0057875027642175,-0.4197301018600229,-1.106869995354583,1.3762800363743632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,973.3563455561988
-0.3785605097136542,2.122603754674041,0.9547587975136992,-1.154136104652129,0.2323139075497508,-0.6168240828643297,1.316884822394534,0.0744368598145532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,402.52596744164515
0.2410783582427492,1.3484833913267211,-0.4846330291389077,-0.6951689992145446,-0.3655685645129415,-1.2342694375213796,-0.0266863662552714,-0.6666270411325964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1455.6763836818143
-0.5048711684847039,-1.508121581446105,-1.0021205716076582,0.3789832376459336,1.017290142081537,-0.3380160464381769,1.0242215949597928,0.1606774250902873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,625.525033332748
0.5225020573312193,-1.5593800764989156,-0.5606260981106478,0.577147887959057,0.5723832505359067,0.0224064212296726,0.6253957518240013,-0.859074023932211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2157.491141162959
0.3710656205848772,-0.3691545203700598,0.0421029425383435,0.8231435791399614,1.123192796567358,0.4403313792489545,1.622312000797267,0.8456579433807031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,732.6236384020785
-0.603180418385858,-0.1240829838605998,-0.3439627636636788,-0.6099131246723514,0.2935498574772328,0.2099752137207157,-0.5277180942718406,0.1354455651490574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,227.7268315731278
-0.5311452134106937,-0.6149795164214297,0.1979003089264822,-0.1962529004935643,0.6924206248956961,-0.6180415389280118,-0.4691658673781945,0.1427573222550082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,367.3245155386113
-0.4949579814130543,-0.3895910192448616,0.8270092350746724,-0.0646593880772695,1.225573058187241,-0.9143558036286848,0.2149078972633368,0.1883238743128158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,532.610714546616
-0.2908124443323054,-0.5660615560206618,-0.4186524086788669,0.7388696529482591,-0.6381849169371875,-1.0315063718526485,-1.0484958261426376,-0.1231671444104822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,231.83567179754675
