PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,Gender___female,Gender___male,Gender___other,City___adana,City___ankara,City___antalya,City___bursa,City___eskisehir,City___gaziantep,City___istanbul,City___izmir,City___kayseri,City___konya,Product_Category___beauty,Product_Category___books,Product_Category___electronics,Product_Category___fashion,Product_Category___food,Product_Category___home & garden,Product_Category___sports,Product_Category___toys,Payment_Method___bank transfer,Payment_Method___cash on delivery,Payment_Method___credit card,Payment_Method___debit card,Payment_Method___digital wallet,Device_Type___desktop,Device_Type___mobile,Device_Type___tablet,Is_Returning_Customer___False,Is_Returning_Customer___True
-0.10558920191328684,-0.03696562987406343,0.1072593079203611,0.24761989420628133,-0.6556378651601542,-0.3277936927813634,-0.4305838102760186,-0.27658148516014996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.496666862959524,0.4262477900130077,-0.3510147423792011,-0.6888518973727747,1.2431179142094986,-0.3839215098693883,0.7302248107583897,0.09631147734875649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.40457663605951405,0.23225120852229075,0.20764697804404877,0.1614822154208738,-0.5299803751075235,-0.06336809892643198,-0.25148400063388904,0.23347006791025596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4498488289193283,0.42702645936763944,0.7509377136284121,0.27423914519005027,0.5897917184674315,-0.3911758939270821,0.3761773304333044,0.12595873143190844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9208958937302822,-1.1631583046189657,-0.4652271815551387,0.27257948634374185,1.294023760215732,0.5408253397602544,1.0076007962292806,1.1233649679099023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.950659364385708,-0.3168773181788281,1.0428393135858711,1.0804889566893365,-0.28420789825854303,0.5865096277619006,0.1995496784849354,0.9495777856743703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6736705536576605,-0.6497903699837178,0.428462252596464,0.8371051835257135,1.009534837234629,-0.15821660720320838,0.4958952738808482,-0.9812567742157103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6079067219136763,0.05315618940855496,-0.9454122878783976,0.8465962409435165,-0.38826676135848165,0.06101682344946611,0.6290026866692752,0.2156203708804571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.39096051754954847,-0.5023471533650069,0.8077938406473285,-0.773019106065562,-0.33247219307925485,0.5333690659090217,-1.204376033778465,-0.03489835821529312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.24756319410657468,-1.0161407778797094,-0.0028085651056416238,-0.44522769778251164,-0.6810072958301056,1.6572178641511088,-1.2186528255620241,-0.24010515340308028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.44524930444919797,-0.09757810254606178,-0.18803477521327128,0.11163792412143157,1.1897938799240504,-0.7323405989173468,1.546248851846034,0.15226579942704707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3831604895075421,-1.3314914525557464,0.792550122549831,0.7093324291008868,0.7677705091330533,-0.6977424452519699,-0.06862109691576489,0.09836522160282819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2921903172822303,-0.3680801857123547,0.8014261791885007,-0.2198810943445542,0.4244545266410774,-1.3120969372248545,0.22317212708010079,0.011982036013772176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.39860884503438865,0.8107393830975456,1.8506549711163163,-0.3760963244667712,0.5580796300535384,0.38338539664480253,0.5607010955350893,0.11402284673772564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.10297907168446215,0.8452588231710256,-1.3668089316780199,-0.3224143483697447,0.8680802069533364,-2.2256056136245284,1.7052317065086522,-0.23573682864536807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.14914730866561485,-0.7236638245740789,0.4163478236786565,-0.14451913136690958,0.7710759520638173,-0.7097869045331512,-1.0892123565966079,0.6107325291238068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.815337937363383,-0.0720981654215035,0.6110756795950743,-0.3640836217580769,0.313419576954738,-0.09756752558856689,-0.6722589243700378,1.2853714875268112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6174777811489225,-0.013262990933888113,0.1521166544161038,0.0001539176657179225,-0.15195096075867248,-0.5490034263081042,-0.5461542346852708,0.22049939409171002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4447957308404258,-0.47797678584154424,2.258794809892932,-0.49374646679516165,1.2634952415745984,-0.13653738195673928,-0.23433900713986536,0.17190661643555552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.357433206958234,0.26185729192306983,-0.4340776136595651,-0.6143302446693888,-0.11302038607135242,-0.9782807739721388,0.5091193529142956,-0.009068678430603914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.5758135478286233,1.1951466333793876,-0.8178730182495134,0.6171836343263652,-0.5339993611830568,-0.6634481014903749,1.5268843893306394,0.9808685272539512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5445276389840925,-0.3933395664350371,0.07451440762150373,1.0866431316093972,-0.6151903493329587,-1.0647951880931685,0.07092582339117832,0.23940918561388622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6452042922845971,0.33804011325908356,-0.5554559439879814,-0.6776570515771412,-0.903842659993278,-1.023956604471841,-1.4479578916707125,0.14999161470527694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6674686534589533,0.3360289592894915,-1.87376997428564,-1.9085751160106346,0.7467517703253463,-1.1384802182938865,-0.8862022034092629,0.07485780792730709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6695900786495511,0.8012154927705589,0.0040938192044196195,-0.20636635264663394,-0.6262779714813239,-1.1607685354686326,-0.9595139038287941,0.23587697533870297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.2720851624009257,0.8701045907379191,1.231066683911296,-0.714448957859369,0.5032609828785033,-0.0001251260753273726,-1.1303562863662966,-1.7008660174077124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.49715818617820684,0.806251519216322,-1.290643054961561,-2.141561582825409,-0.46609290074432813,0.5676229173399752,-1.4670333540675398,-0.14375522292702964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26.916069041140915,1.5940381695505264,-0.8740648522558392,-1.1916794310762813,0.4670826785087816,0.24797757533830833,-2.3606539152663606,18.609297774666597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.17015513467565319,0.19764586121196123,0.3213647996647397,-0.5068818062269205,-0.4319939891580542,-1.346590380301919,-1.1233643208643205,0.414859660577731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8908930071603367,0.5769872367053499,-0.5783369803951242,-0.13887395158688118,-0.22644015811050122,-0.7320546191684779,-0.1470984089148521,0.9410538708955656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.355615634271773,0.5970314769310374,-0.32917457490433333,-0.42551133118854023,1.2884349509587205,-0.9873776855387881,-0.01367218087545855,7.898363523357823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.767080350688997,-0.08694165161642944,-0.33374868823995957,-1.6643626506668665,-0.1588415090996327,1.747254861556508,-1.7844349180304724,0.15622844423192686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.002523355205107203,-0.7242880481858143,0.07739471572152123,-1.0540587096230034,1.0648261736883624,-0.1878114845222614,-1.1293573334766094,0.5600681895842147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4502586789554939,-0.07536471579349907,0.34219955950810477,-0.7042639340875223,0.565321689625216,-0.5927728903945736,-0.09744766263610405,0.28707682402716456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5349168141648668,-0.7030282366978718,0.49485979046027617,-0.49669368688269977,0.4832026978761806,-0.8792625204674169,-0.6827412765615684,0.16240893105592252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3786732925854793,-0.18009561680745398,-1.1507155615216635,-0.6667461811427856,-0.7117868874482756,-0.985520446215395,-0.43830475433532756,-0.07437452107070157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6844170878760861,1.3735334379456778,-0.6795424684785903,0.0857419920511839,-0.3121003597379986,-0.34468316155560996,0.2964232689905439,0.2459400500577788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5617292676195526,0.3044033924537717,1.0633955457909574,0.24278405235885267,0.6129893308700152,-0.5739394632766753,-0.20833095309560704,0.22644089787868024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6076131917612738,0.21628219007145025,0.45854339283035317,-0.7448905524554293,-0.7026375372285867,0.6199072197534452,-0.7713650408665981,0.1711557756119497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.27120093794693295,0.579739692684598,0.9190029524704789,-0.1862863367693605,0.30381768195229375,-1.1533103657293793,-0.13538581677836395,-0.05712308302634073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.54900101010322,-0.6915151633523725,0.4015009321690792,-0.30882282217783863,1.2733569441835595,0.06519211846216884,0.09424342332462114,0.17904578678664534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4929256974114771,-0.18842603467159474,-0.44785055333186974,-0.08158842796690802,0.7890154381757242,-0.2908331368057118,0.5027027539825176,0.10512410368458841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.405353324042692,-0.37325499764472836,0.7803442728319027,-0.16645036856009035,1.1202704887063037,-0.4536532216255817,1.0315279251695997,0.13752167029399548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.15596679838829086,-0.5001184502583543,0.784016379985193,0.3740263263375337,0.18329807084536287,-0.5083656341761335,0.4870559212815252,-0.42544217618764246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.37266541778006,0.3129802505094513,0.42925000455696466,-0.1534376527108241,-0.0057875027642175884,-0.4197301018600229,-1.106869995354583,1.3762800363743632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.37856050971365424,2.122603754674041,0.9547587975136993,-1.154136104652129,0.2323139075497508,-0.6168240828643297,1.316884822394534,0.0744368598145532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.24107835824274929,1.3484833913267213,-0.48463302913890777,-0.6951689992145446,-0.36556856451294156,-1.2342694375213796,-0.026686366255271498,-0.6666270411325964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5048711684847039,-1.508121581446105,-1.0021205716076582,0.37898323764593367,1.017290142081537,-0.33801604643817695,1.0242215949597928,0.16067742509028735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5225020573312193,-1.5593800764989156,-0.5606260981106478,0.577147887959057,0.5723832505359067,0.022406421229672603,0.6253957518240013,-0.859074023932211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3710656205848772,-0.3691545203700598,0.042102942538343555,0.8231435791399614,1.123192796567358,0.4403313792489545,1.6223120007972667,0.8456579433807031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.603180418385858,-0.12408298386059984,-0.34396276366367884,-0.6099131246723514,0.2935498574772328,0.2099752137207157,-0.5277180942718406,0.13544556514905748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5311452134106937,-0.6149795164214297,0.19790030892648222,-0.1962529004935643,0.6924206248956961,-0.6180415389280118,-0.46916586737819455,0.14275732225500823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.49495798141305436,-0.3895910192448616,0.8270092350746724,-0.06465938807726958,1.225573058187241,-0.9143558036286848,0.21490789726333687,0.18832387431281583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2908124443323054,-0.5660615560206618,-0.4186524086788669,0.7388696529482591,-0.6381849169371875,-1.0315063718526485,-1.0484958261426376,-0.12316714441048224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5472481113865163,0.7550217113003902,-0.3338804756992164,0.8058601205612969,-0.42975353754535783,-0.8063911321118042,0.8743739959860889,0.2188049537424169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.46423713536634637,0.3141542538991642,0.23469618439089207,0.41926295270229863,-0.1374841459511085,-2.17640125861926,-1.0528534478576295,0.3058444991145094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.08890714058191204,1.0629616166962328,0.2739722031742423,-1.65779667140897,0.9412458169671698,-0.8564545112825572,0.36489420598349254,0.8013770651528539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
