PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,heating___electric,heating___hot air,heating___hot water/steam,fuel___electric,fuel___gas,fuel___oil,sewer___none,sewer___public/commercial,sewer___septic,waterfront___No,waterfront___Yes,newConstruction___No,newConstruction___Yes,centralAir___No,centralAir___Yes,objetivo
-1.67195099570813,1.9519841662740736,-0.8066616870207598,-1.5293357814227677,0.6571115636048083,2.6723448273678776,0.16789939369646378,0.07615441870612163,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,78000
0.06613473462041719,-0.917943660558385,0.09166271864810958,-0.6532145020838422,-0.22096433047604658,-1.357669768414338,0.5655704069526786,-0.30096075201766337,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,245000
-2.3707550907439474,0.6410347791062225,1.6972527366701082,0.12586024054931205,0.7500052578946289,-0.010177928484849216,0.13568177062551393,-0.7363870888025272,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,167000
0.488082863697787,-0.4438714528942109,-0.3355742708323544,0.006526039836941034,-0.6132233282011558,0.533456700986012,0.7043800633835802,-0.1686223356879547,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,162500
-1.37975581703657,-0.28999633436056504,-0.1281064972497466,-0.5056074432128191,-0.11649178136619977,-0.6770306189465111,-2.074351574231224e-05,0.40797520352552136,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,137900
-0.8163583490796767,-0.09359260878140369,0.7611978902150797,0.22883988993386037,-0.010932797124409963,0.5770867479247485,-1.4928156088880438,-0.3293382668709195,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,103150
1.395117566334968,-0.9014225483129554,-0.27203191834912294,-0.8390775508403395,0.949502244885,-1.256378288032815,1.1325651389598035,-0.23463256040188543,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,359770
2.2596301739160904,-0.4571984932036566,-0.12145337202849843,-0.14263537634808973,-0.5918935858680814,-0.17002751457422374,0.16116027695356264,0.3252496318670115,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,320900
-1.806945048138809,-0.7377966444135872,-1.3510387314322576,-1.011724588244257,0.5833963910064097,0.08593274497885885,1.5457999988396247,0.022925887105353825,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,153000
-0.6725143605604048,-0.13625052769022605,0.24805088721490054,-0.7128537272754623,-0.011250048349216106,-0.9918667083892737,-0.4355448946243343,-0.43217419340160834,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,132000
2.7881275728142567,-0.26392052321311477,-0.05680718224876867,-0.11632066920260392,0.9569829553712179,-0.326040111205472,-0.8058210804813354,-0.12993571029445464,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,248495
-0.1085464832436806,-1.6668237153400198,0.27386417637239585,0.21601961936891553,-0.02961305162957789,0.5913479431057419,0.8965855935686995,-0.5819944327061874,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,380000
0.9168496197984799,-0.8861162675002113,-0.039584703578771814,-0.4960495163523878,-0.15221315608792155,0.41323681183894256,0.3270609527453087,-0.3542605770808667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,269000
4.422183445588118,-0.34298443206706186,0.061082302483836066,-0.3310395587856628,0.516363386869367,-0.571467636913779,0.6790259306098966,-0.6092827322761689,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,415000
-0.9751328702184167,-1.4593765048184937,0.12314935807395178,0.07888894308983388,2.226797679933871,-0.5762703445880577,0.44525307410769877,0.3091075417628255,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,440000
-3.619167865978235,1.4638395208248578,-1.4498295232417078,-0.9889621066867038,1.436394491037912,1.2301533345457092,0.14272850465496464,-0.055166102644057066,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,20000
0.7468711646773668,-1.1436521220828422,0.4383741894921015,0.6976715824138593,-0.9369827698163279,1.8902679993432143,-0.19141933575353626,0.09060906440630984,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,166000
-1.6567275969536293,-0.3711169179702731,1.869649482916705,0.6059297557200422,1.7439992394116273,-0.5271557750712836,0.07979378497081586,-0.3569456438919458,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,655000
2.4584659967918747,0.9409187578511189,0.28348302713375195,-0.5212030129669669,-1.0885843462001112,-0.09834829537382964,-0.13460653247128815,0.5615495633322253,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,255000
-1.266432132415122,-1.4076743808659613,0.441285158823054,0.6088508202160522,-0.4645013546982767,0.6512891608040041,-0.09361538330672452,-0.4214818609330759,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,179000
-0.5314931028560491,0.08398804386735971,0.6419356198050732,0.14316169709090912,-0.14284510193048885,-1.1268168906867562,-0.04550209752681852,-0.23737643410299514,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,217021
-1.7301551391920673,-1.5710828995519561,0.6012064451151049,0.7799582116195837,-0.5494626729413424,0.8320518010415292,0.23727599737427993,0.13963538623321425,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,139000
3.1352249115177284,0.152691436016761,-0.8037758786471895,-1.0473400937876507,2.0286344933904217,0.41624767370638216,-0.5661151323461758,0.11833525080768821,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,317105
-1.2789917318137485,-0.31942254548634186,0.39491618809650764,0.31531252454601216,-0.43022059561764125,-1.049918044279752,0.08125337110841864,0.38553614909574024,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,115800
0.59685420977928,0.11005205094546491,0.5609805751535041,-0.07533138966504008,-1.0836538359635062,0.11779278040773945,-0.9157203571369743,0.27153567127403855,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,175000
2.020161036537973,-0.2591101416851758,0.2651537092969612,0.04157280345237763,-0.08363151510613587,-0.026024302866056653,0.08873772818893545,0.4689784796967992,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,375000
0.2780306513628131,-0.5452544703455855,0.41814192455855265,0.5397980291573615,-0.5036563863409492,0.610012460442149,1.1278373189831223,0.3944497284697778,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,230000
-2.08871992777934,1.567271885826188,1.14165176310507,-0.22684952352614776,0.0812428996829142,0.021253087007971568,0.018578320492229558,-0.019069193144389162,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,72000
-1.8475308772625938,3.4288224821299877,-4.660142473824208,5.1410991564415305,1.0741010514989473,-1.0787305531538676,-0.42275540696586567,-0.8944648149197052,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,145000
-0.606028613246128,0.03224908877127229,0.4623214297374756,0.6244802529380374,0.004358701208144752,-0.9766000281327905,0.8620233109002766,0.4081236844646076,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,235000
-1.3779538294412652,-1.315345958556358,0.5910825027297816,0.6471914517833312,-0.5820281893606515,0.6834739726446879,-0.022895502784509896,-0.4384969762381798,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,112000
-0.20600832764575397,-0.29039374456231953,-0.10937530295992491,-0.1140996228717073,-0.31093321593801476,0.5281815536072451,-0.8581192324348386,-0.4118693816091232,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,149000
0.1962865717848985,0.07880831043045174,0.8453313838870123,0.5281818776544435,0.6861824727757715,0.6835144328538985,-0.5306565850281598,-0.07123233125247154,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,189900
3.3194028366117156,1.0362058338959104,-0.5754161796101435,-0.7750894559827777,-1.0328648640920464,-0.3704126220625258,-0.49206974261873326,-0.07571554380416377,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,380000
2.036979227807492,0.11266463315073971,0.2359161222654284,-0.2876253735864442,-0.9924582674908957,-0.12256628999407844,0.07585240064486952,-0.2721040716365311,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,260000
-1.2627579834463905,-0.2754274437900806,0.31223802841860826,0.15761267376712434,-0.641930840925018,-1.131554388715799,-0.07681462662242898,0.09347733438955813,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,176000
-0.5466438792864692,-0.04369987469215168,1.1714155561764141,1.4536454489213677,-0.9855896803279949,0.4108304860031029,0.13570201441116558,0.24932912060845422,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,150000
1.7719062560997096,-0.14729606551038812,0.5047305936667441,0.6251569993015578,2.183138962396301,-1.66820800681123,0.09273579489838961,-0.5828202252997874,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,571000
3.200700123010569,0.13510713639901037,-0.03501188978140994,-0.045806662104375236,0.273262135013581,-0.4686799716340857,-0.5577487054011592,-0.6536808691599368,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,388000
0.8106814062071603,-1.0182501821323229,-0.2248948031411193,0.4521185926963044,-0.4607211874684309,0.08164187635833668,0.41814223570428743,-0.06999414941126673,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,234000
-0.4876851244457623,0.23607697478165582,0.6688192585701105,0.14513743113402422,-0.14118622925215776,-1.191275423364133,-0.20753062074224746,-0.4923600643625316,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,154900
-2.1094416633898763,2.6506907525864993,-3.9444456305197395,4.984883880007076,1.3187773697962117,-1.0101913670920046,-0.3035993855660401,-0.23955154795190073,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,224400
-1.1029865260938365,0.03839483016392857,-0.5480780448128816,0.5607331926266896,-0.1401413928460105,-0.9237367689220819,0.6146354461137301,0.4925323988772631,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,138000
0.8590621528714769,2.4333177917544004,3.6682849584357813,0.4430789209793294,1.318697554262616,1.4639876285578273,0.35916861558979735,-1.1769727439808846,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,399000
3.521419690304086,-0.17753630050856625,-0.028932338465870167,-0.6837908244804368,0.6898885200796644,-0.2281932053252079,-0.4104119637128835,-0.41381099292687334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,496000
1.2575714657163188,0.14248006481114606,-0.2923073144436486,-0.6182000664231873,-0.5655641872887646,0.23472260285711158,-0.615193671701031,0.086527743966096,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,205000
0.5945798270872176,-1.0170346793247842,-0.19240787076586607,0.573243665409016,-0.11801543003745596,0.24754737203190247,0.5041861374667455,0.28467483211433964,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,302000
-0.5278949821084286,0.5456799457905943,2.021156645940567,0.34809437035789675,0.9161722106735903,1.2763800668065322,-0.0820424167758131,0.24323053082060567,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,225000
-2.315372773908867,-0.43347233166058163,1.5389040225676083,0.5380333728505657,1.7350182754292776,-0.13852928403151127,0.005976124621049269,0.3538358715671349,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,137000
1.6367819921828457,0.13809086792376313,0.41765620577714635,-0.03447166345470964,-0.908461341142379,0.12552900650048515,0.4611081015901657,0.28945598868551614,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,199000
2.0116359821572667,1.0655802486702062,-1.5887391719095145,1.1195380798461283,-0.07757522567736828,-0.16379810033493367,-0.2170668628362736,-0.05869319479990458,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,242551
-0.1684492401720923,-0.5547562106059314,-0.49160596409536805,0.49853012636196753,-0.5559824341972831,0.45100280420065314,0.035772421066757945,0.17128565017653916,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,222500
1.8502413869463286,6.362798874561654,0.11337786608648288,1.2632320476919445,0.9985173083583985,0.1682376899518554,2.2422583001344814,-1.2156729653964826,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,135000
-1.0828868076575395,0.70669391629503,-1.6731927682639354,-0.7657200809145794,0.33334762175849614,-0.4207562207969813,-0.28675613764023755,-0.15688442344371412,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,145000
-0.052009083266868504,-0.4314482184141273,0.84695138608505,0.433254596618786,-0.03216807488232694,0.4290045606949903,-0.6284026180880423,-0.1047981357164415,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,189000
